id,title,authors,content,header,year
1,Whole exome sequencing of 94 matched brain metastases and paired primary tumors reveals patterns of clonal evolution and selection of driver mutations.,"S.L. Carter 1 , P.K. Brastianos 2,3 , S. Santagata 4 , A. TaylorWeiner 1 , P. Horowitz   4 , K. Ligon 4 , J. Seaone 5 , E. Martinez-Saez 5 , J. Tabernero 5 , D. Cahill 3 , S. Paek 6 , I. Dunn 4 , B. Johnson 2 , M. Rabin 2 , N.U. Lin 2 , R. Jones 2 , P. Hummelen 2 , A. Stemmer-Rachamimov 3 , D.L. Louis 3 , T.T. Batchelor 3 , J. Baselga 7 , R. Beroukhim 2 , G. Getz 1,3 , W.C. Hahn 2 .  1) Cancer genome analysis, Broad institute, Cambridge, MA; 2) Dana-Farber Cancer Institute, Boston, MA; 3) Massachusetts General Hospital, Boston, MA; 4) Brigham and Women's Hospital; 5) Vall D’Hebron University Hospital; 6) Seoul National University College of Medicine; 7) Memorial Sloan-Kettering Cancer Center.","Cancer metastasis to the brain is the most common malignancy of the brain, affecting approximately 200,000 patients per year. Brain metastases are associated with high morbidity and mortality, with a median survival time of 3–4 months. Despite the high incidence, relatively little is known about the molecular mechanisms driving brain metastasis. We subjected 94 trios consisting of primary tumor, brain metastasis, and normal reference tissue to whole exome sequencing (WES). To analyze the data, we developed novel computational tools to derive high quality allelic copy-number profiles directly from the WES data. These were used to perform an integrative analysis of somatic copy-number alterations (SCNAs) and somatic single nucleotide variants (SSNVs). This analysis allowed us to estimate the clonal architecture of the primary and metastatic samples from each patient, and to reconstruct a single phylogenetic tree relating all of the subclones in both samples. Every metastasis developed from a single clone, consistent with a single cell of origin. In some cases, we determined that the primary sample represented an ancestral population with respect to the metastases, based on the presence of subclones present in the primary that became fully clonal in the metastasis. In other cases, we observed fully clonal mutations in the primary sample that were not present in the metastasis, indicating a sibling relationship between the two samples. Subclonal mutations in the metastasis by definition occurred within the brain; these mutations displayed different mutational signatures than those acquired in the primary tumor. These contrasts were most pronounced in cases of lung cancer or melanoma, with tobacco and UV signatures prominent in these primaries and nearly absent from the mutations acquired after metastasis. In order to understand the molecular drivers of clonal evolution and metastasis in our data, we annotated each subclone with driver mutations identified using large numbers of cancer samples analyzed by the cancer genome atlas (TCGA) consortium. This produced a detailed portrait of each patient’s cancer, with nearly node in each phylogenetic tree associated with at least one driver mutation.",ASHGAbstracts,2013
2,"Pathogenic de novo SNVs, indels and CNVs in 1,000 children with undiagnosed developmental disorders.","M. Hurles 1 , M. van Kogelenberg 1 , T. Fitzgerald 1 , W.D. Jones 1 , D. King 1 , P. Vijayarangakannan 1 , S. Gerety 1 , K. Morley 1 , S. Gribble 1 , D. Barrett 1 , K. Ambridge 1 , N. Krishnappa 1 , E. Prigmore 1 , D. Rajan 1 , T. Bayzetinova 1 , S. Al-Turki 1 , A. Tivey 1 , S. Clayton 1 , R. Miller 1 , P. Jones 1 , N. Carter 1 , C. Wright 1 , J. Barrett 1 , D. FitzPatrick 2 , H. Firth 1,3 , DDD Study.  1) Wellcome Trust Sanger Inst, Cambridge, United Kingdom; 2) MRC Human Genetics Unit, MRC IGMM, University of Edinburgh, Western General Hospital, Edinburgh, UK; 3) East Anglian Medical Genetics Service, Cambridge University Hospitals NHS Foundation Trust, Cambridge Biomedical Campus, Cambridge, UK.","To delineate the genetic architecture of severe undiagnosed developmental disorders in UK children we have deeply phenotyped over 6,000 affected children and their parents through a nationwide network of clinical geneticists, and recruited the families into a genetic research study entitled the Deciphering Developmental Disorders study. Seventy-five percent of the families are sporadic. We are interrogating the causal roles of coding and regulatory SNVs, indels and CNVs by applying exome-array comparative genomic hybridization (exome-aCGH) to detect deletions and duplications, and exome-sequencing to detect sequence variants, in all coding exons, known enhancers, and the most highly conserved non-coding elements. We have profiled over 5,000 probands using exome-aCGH, and over 1,000 parent-proband trios with exome sequencing. We are currently able to provide likely diagnoses for 15–20% of children. We have identified recurrent functional de novo mutations in 45 genes, of which only 19 are already known developmental disorder genes. The largest single contributing gene is ARID1B. We have identified four genes where exactly the same mutation occurs in 2 or more families, highly suggestive of gain-of-function mutations. In aggregation, these analyses have identified more than 10 likely novel developmental disorder genes. We have modeled some of these plausible candidate genes in zebrafish and identified concordant developmental phenotypes in morphant zebrafish for a subset of these. We will describe the breakdown of these pathogenic and putatively pathogenic variants by phenotype and family history.",ASHGAbstracts,2013
3,Chromatin loops and CNVs: the complex spatial organization of the 16p11.2 locus.,"M.N. Loviglio 1 , M. Leleu 2 , N. Ghedolf 1 , E. Migliavacca 1 , K. Männik 1 , J.S. Beckmann 3, 4 , S. Jacquemont 3 , J. Rougemont 2 , A. Reymond 1 . 1) Center for Integrative Genomics (CIG), University of Lausanne, Lausanne, Switzerland; 2) EPFL, Lausanne, Switzerland; 3) Service de Génétique Médicale, Centre Hospitalier Universitaire Vaudois, Lausanne, Switzerland; 4) Swiss Institute of Bioinformatics, Lausanne, Switzerland.","Hemizygosity of the 16p11.2 ~600kb BP4-BP5 region (29.5 to 30.1Mb) is one of the most frequent known genetic etiologies of autism spectrum disorder (ASD). It is also associated with a highly penetrant form of obesity and a significant increase in head circumference. Mirror phenotypes are observed in carriers of the reciprocal duplication, who present a high risk of being underweight, microcephalic and/or schizophrenic. The distal 16p11.2 220kb BP2-BP3 deletion is similarly associated with obesity and neuropsychiatric disorders. We assessed possible chromatin interplays between these regions via long-range acting regulatory elements using high-resolution Chromosome Conformation Capture Sequencing (4C-seq) technology. We compared the three dimensional organization at the 16p11.2 locus between normal copy number and 600kb deletion or duplication state using the promoters of the SH2B1, MVP, KCTD13, ALDOA, TBX6 and MAPK3 genes as “viewpoints”. The analysis of normal copy number samples highlights complex chromatin looping between genes located in the 600kb and 220kb regions. In particular, blocks of regulators in chromosomal kontext of the 5 viewpoints from the 600kb interval encompass the genes CD19, LAT, RABEP2, TUFM and SH2B1, whose polymorphisms and mutations were previously associated with BMI, serum leptin, maladaptive behaviors and obesity. This interaction was reciprocally confirmed using SH2B1 as a viewpoint. To gauge whether the presence of a genomic rearrangement alters any of the identified chromatin interactions along chromosome 16, we compared interaction profile signals of deletions and duplications of the 600kb BP4-BP5 region and of controls. Considering all viewpoints we identified 342 and 378 regions whose looping intensities are significantly modified in deleted and duplicated samples, respectively. In parallel, we profiled the transcriptome of lymphoblastoid cell lines of 50 600kb BP4-BP5 deletion, 32 reciprocal duplication and 29 control individuals and identified 1188 differentially expressed (DE) genes using a numerical variable to reflect a dosage effect. 27 of the 74 DE genes (36.5%) mapping on chromosome 16 show concomitant significant changes in chromatin interaction. Our results show that relevant chromatin conformation changes may arise from copy number variants. They suggest a link between the observed chromatin perturbations and gene expression and a possible contribution of the chromosome conformation to the disease phenotype.",ASHGAbstracts,2013
4,Fine-mapping GWAS followed by genome editing identifies an essential erythroid enhancer at the HbF-associated  BCL11A  locus.,"D.E. Bauer 1 , S. Lessard 3 , S.C. Kamran 1,2 , J. Xu 1 , Y. Fujiwara 1 , C. Lin 1 , Z. Shao 1 , M.C. Canver 1 , E.C. Smith 1 , L. Pinello 6 , P.J. Sabo 4 , J. Vierstra 4 , R.A. Voit 5 , G.C. Yuan 6 , M.H. Porteus 5 , J.A. Stamatoyannopoulos 4 , G. Lettre 3 , S.H. Orkin 1,2 .  1) Pediatric Hematology/Oncology, Boston Children's Hospital, Dana-Farber Cancer Institute, Harvard Medical School, Boston, MA., United States; 2) Howard Hughes Medical Institute, Boston, MA; 3) Montreal Heart Institute and Université Montréal, Montreal, Quebec, Canada; 4) Department of Genome Sciences, University of Washington, Seattle, WA; 5) Department of Pediatrics, Stanford University School of Medicine, Palo Alto, CA; 6) Harvard School of Public Health, Boston, MA.","Introduction : Genome-wide association studies (GWAS) have ascertained numerous trait-associated common genetic variants localized to regulatory DNA. The hypothesis that regulatory variation accounts for substantial heritability has undergone scarce experimental evaluation. Common variation at  BCL11A  is estimated to explain ~15% of the trait variance in fetal hemoglobin (HbF) level but the functional variants remain unknown.  Materials and Methods : We use chromatin immunoprecipitation (ChIP), DNaseI sensitivity and chromosome conformation capture to evaluate the  BCL11A locus in primary erythroblasts. We extensively genotype 1263 samples from the Collaborative Study of Sickle Cell Disease within three HbF-associated erythroid DNase I hypersensitive sites (DHSs) at  BCL11A . We pyrosequence heterozygous erythroblasts to assess allele-specific transcription factor binding and gene expression. We conduct transgenic analysis by mouse zygotic microinjection and genome editing with transcription activator-like effector nucleases (TALENs).  Results : Common genetic variation at  BCL11A  associated with HbF level lies in noncoding sequences decorated by an erythroid enhancer chromatin signature. Fine-mapping this putative regulatory DNA uncovers a motif-disrupting common variant associated with reduced transcription factor binding, modestly diminished BCL11A expression and elevated HbF. The surrounding sequences function  in vivo  as a developmental stage-specific lineage-restricted enhancer. Genome editing reveals that the enhancer is required in erythroid but dispensable in B-lymphoid cells for expression of BCL11A.  Conclusions : We describe a comprehensive and widely applicable approach, including chromatin mapping followed by finemapping, allele-specific ChIP and gene expression studies, and functional analyses, to reveal causal variants and critical elements. We assert that functional validation of regulatory DNA ought to include perturbation of the endogenous genomic context by genome editing and not solely rely on  in vitro  or ectopic surrogate assays. These results validate the hypothesis that common variation modulates cell type-specific regulatory elements, and reveal that although functional variants themselves may be of modest impact, their harboring elements may be critical for appropriate gene expression. We speculate that the GWAS-marked  BCL11A  enhancer represents a highly attractive target for therapeutic genome editing for the major  β -hemoglobin disorders.",ASHGAbstracts,2013
5,Translating dosage compensation to Trisomy 21: a novel approach to Down syndrome.,"J.B. Lawrence 1 , J. Jiang 1 , Y. Jing 1 , C.J. Cost   2 , J. Chiang 1 , H.J. Kolpa 1 , A.M. Cotton 3 , D.M. Carone 1 , B.R. Carone 1 , D.A. Shivak 2 , M. Byron 1 , P.D. Gregory 2 , C.J. Brown 3 , F.D. Urnov 2 , L.L. Hall 1 . 1) Department of Cell and Developmental Biology, University Massachusetts Medical School, Worcester, MA; 2) Sangamo BioSciences, Richmond, CA; 3) Department of Medical Genetics, University of British Columbia, Vancouver, BC, Canada.","DS researchers have sought to define the more “DS critical” genes on Chr21, but this has proven difficult due to high genetic complexity and phenotypic variability of DS, confounded by normal variation between any individuals. There remains a critical need for better ways to understand the underlying cell and developmental pathology of human DS, key to design of therapeutics. Despite advances in strategies to correct single-gene defects of rare monogenic disorders  in vitro  and in some cases  in vivo , genetic correction of chromosomal imbalance in living trisomic cells has been outside the realm of possibility, in any context. Several years ago we began work on a high-risk project to test the idea that functional correction of trisomy may be feasible by inserting a single gene that can epigenetically silence a whole chromosome. Nature has evolved a mechanism to dosage compensate X-chromosome dosage differences between mammalian males and females: the X-linked XIST silences one X-chromosome in female cells. We previously showed that XIST produces a large non-coding RNA that coats the whole chromosome in nuclei. The RNA induces a host of heterochromatin modifications that transcriptionally silence one X-chr  in cis . While XIST has been intensely studied, its potential translational relevance for chromosome pathology has not been pursued. Therefore, we first demonstrated that the targeted addition of a very large 21 kb XIST transgene could be efficiently achieved in human cells, using genome editing with zinc finger nucleases. With 99% accuracy, we inserted XIST into an intron of the DYRK1A locus on Chr21, thereby generating an inducible system to express XIST RNA on one Chr21 in DS patient-derived pluripotent stem cells. Remarkably, the RNA localizes across and comprehensively silences one of the three Chr 21s, as shown by eight different methods, including molecular, cytological, and genomic. Reversal of specific cellular phenotypes was demonstrated. Results show the clear promise of this new strategy as a novel approach to identify DS cellular pathologies and genome-wide pathways most directly perturbed by trisomy 21, distinct from pervasive genetic and epigenetic variation between cell isolates and subclones. Silencing of trisomy 21 by manipulation of a single gene in living cells  in vitro  surmounts the first major obstacle to development of potential “chromosome therapy”.",ASHGAbstracts,2013
6,Insights into population history from a high coverage Neandertal genome.,"D. Reich 1 , for.the. Neandertal Genome Consortium 2 .  1) Harvard Medical School, Department of Genetics, 77 Ave. Louis Pasteur, Boston MA 02115 USA; 2) Max Planck Institute for Evolutionary Anthropology, Deutscher Platz 6, Leipzig 04103 Germany.","We have sequenced to about 50-fold coverage a genome sequence from about 40 mg of a bone found in Denisova Cave in Southern Siberia. The genome of this female is much more closely related to the low-coverage Neandertal genomes from Croatia, Spain, Germany and the Caucasus than to the genome of archaic Denisovans, a sister group of Neandertals, and provides unambiguous evidence that both Neandertals and Denisovans inhabited the Altai Mountains in Siberia. The high-coverage Neandertal genome, combined with our earlier sequencing of a high quality Denisova genome, allows novel insights about the population history of archaic humans: • We document recent inbreeding in this Altai Neandertal. The inbreeding coefficient of about 1/8 corresponds to about the homozygosity that would be expected from a mating of half siblings. • The Altai Neandertal genome shares almost seven percent more derived alleles with present-day Africans than does the Denisova genome. This means that the Denisovans derived a proportion of their ancestry from a very archaic human lineage, and the amount of this ancestry they inherit is larger than in Neandertals. • The Denisovan genome is affected by major recent gene flow from an Altai-related Neandertal. • To further characterize the variation among Neandertals we sequenced the genome of a Neandertal from the Caucasus to about 0.5-fold coverage. Comparisons to present-day genomes show that the Neandertals who contributed genes to present-day non-Africans were more closely related to this Caucasian Neandertal than to the Neandertals we sequenced from the Altai. • We built a map of Neandertal ancestry in modern humans, using data from all non-Africans in the 1000 Genomes Project. We show that the average Neandertal ancestry on chromosome X of present-day non-Africans is about a fifth of the genome average. It is known that hybrid incompatibility loci concentrate on chromosome X. Thus, this observation is consistent with a model of hybrid incompatibility in which Neandertal variants that introgressed into modern humans were rapidly selected away due to epistatic interactions with the modern human genetic background.",ASHGAbstracts,2013
7,Annotation of pseudogenous gene segments by massively parallel sequencing of rearranged lymphocyte receptor loci.,"R.O. Emerson 1 , A.M. Sherwood 1 , H.S. Robins 2 , C.S. Carlson 2 , M.J. Rieder 1 .  1) Adaptive Biotechnologies, Seattle, WA; 2) Public Health Sciences Division, FHCRC, Seattle, WA.","In order to generate a wide variety of functional T cell receptors and antibodies, lymphocytes undergo somatic rearrangement of the T cell receptor and immunoglobulin loci, each of which encodes dozens or hundreds of V, D and J gene segments in the germ line. As in many large gene families, many of these gene segments are classified as pseudogenes due to defects in primary sequence or motifs necessary for somatic rearrangement. Until now, a full annotation of pseudogene/functional status for each gene segment has proven elusive. Using next-gen sequencing of the T cell receptor beta (TCRB) and immunoglobulin heavy chain (IgH) loci in mature T and B cells from hundreds of healthy adults we have annotated the functional status of each V, D and J gene segment present in these loci and have identified functional genes that had been erroneously classified as pseudogenes. Briefly, random chance predicts that slightly less than one-third of somatic rearrangements at the TCRB and IgH loci will lead to in-frame transcripts with no premature stops; selection during lymphocyte maturation ensures that all mature T and B cells carry at least one rearrangement coding for a productive receptor, while the second allele also rearranges in some cells and can be out of frame, include a premature stop, or include a pseudogenous V, D or J gene segment. We have classified each gene segment as functional or pseudogene based on the proportion of in-frame rearrangements; in mature T and B cells the length of the CDR3 hypervariable region in rearrangements using functional gene segments has a pronounced periodicity at 3 nt, while no such feature exists in the case of pseudogenes. This discrepancy between functional and pseudogenous gene segments has allowed us to conclusively annotate the functional status of each gene segment in the complex TCRB and IgH immune receptor loci, and to examine the distribution of functional and pseudogenous alleles in hundreds of individuals.",ASHGAbstracts,2013
8,High throughput sequence analysis of the TCR repertoire in gliomaassociated immune dysregulation.,"B. Grinshpun 1 , J. Sims 2 , Y. Feng 1,5 , P. Canoll 3 , P. Sims 1,4 , J. Bruce 2 , Y. Shen 1,5 .  1) Columbia Initiative in Systems Biology, Columbia University, New York, NY; 2) Department of Neurological Surgery, Columbia University, New York, NY; 3) Department of Pathology and Cell Biology, Columbia University, New York, NY; 4) Department of Biochemistry & Molecular Biophysics, Columbia University, New York, NY; 5) Department of Biomedical Informatics, Columbia University, New York, NY.","The adaptive immune system plays both causal and reactionary roles in the diseases of humans and other vertebrates. While overreaction leads to autoimmunity and allergy, and insufficiency leads to infection and occurs concomitantly with the development of many cancers, these dysfunctions stem from the ability to recognize and respond to specific self and non-self antigens. Diversity in the binding specificity of T cell receptors (TCRs) is generated by recombination of germline-encoded V, D, and J cassettes and the addition of random nucleotides between them. We have utilized highthroughput sequencing, combined with commercially-available systems for amplification of the complementarity-determining region 3 (CDR3) of the TCR-alpha and TCR-beta chains from the T cells, to examine the sequence repertoires of whole T cell populations. We have developed a computational pipeline for mapping TCR cassettes, in silico translation, and error analysis, and applied these tools to the development of glioblastoma (GBM), the most common and deadly brain tumor. We quantitatively compare the diversity of T cell populations between subjects and between the periphery and tumor tissue, assess clonal expansions, and investigate the relative contributions of recombination vs. junctional nucleotide diversity on the properties of the repertoires. We are interested in quantifying CDR3 diversity as a way to assess immune potential, and measuring clonal expansion to identify tumor specific TCRs. Recent advances in read length of the paired-end the Illumina MiSeq platform, allow us use sequence length-dependent alignment to reduce and in most cases eliminate uncertainty in V,J cassette mapping while leveraging read pairs to correct for errors in sequencing. Furthermore, we applied methods from ecology theory and information theory to describe CDR3 population size and select sequences prominent in GBM tissue. Combined with the preprocessing pipeline described above, this allows us to not only identify CDR3 sequences associated with or expanded in the tumor, but also to provide metrics for the contribution of cassette usage to the diversity of the CDR3 population. Quantitative, sequence-based characterization of the whole TCR repertoire, as well as the ability to tie specific CDR3s to the functional changes observed among T cells during disease states, promises new insights into the nature of T cell dysregulation and potential targets for vaccine and immunotherapy.",ASHGAbstracts,2013
9,Extraction and analysis of clinical traits of multiple sclerosis using electronic medical records.,"M.F. Davis 1 , S. Sriram 2,3 , W.S. Bush 1,4 , J.C. Denny 4 , J.L. Haines 1,2 .  1) Center for Human Genetics Research, Vanderbilt Univ, Nashville, TN; 2) Dept of Neurology, Vanderbilt Univ, Nashville, TN; 3) Vanderbilt Multiple Sclerosis Center, Vanderbilt Univ, Nashville, TN; 4) Dept of Biomedical Informatics, Vanderbilt Univ, Nashville, TN.","The clinical course of multiple sclerosis (MS) is highly variable, and research data collection is costly and time-consuming. We evaluated natural language processing techniques applied to electronic medical records (EMR) to identify MS patients and key clinical traits of disease course. We used four algorithms based on ICD-9 codes, text keywords, and medications to identify individuals with MS from a de-identified, research version of the EMR at Vanderbilt University. After identification of MS patients, we developed algorithms to extract detailed MS features capturing the clinical course of MS, including clinical subtype, presence of oligoclonal bands, year of diagnosis, year and origin of first symptom, Expanded Disability Status Scale (EDSS) scores, timed 25 foot walk scores, and MS medications. Algorithms were evaluated on a test set validated by two independent reviewers. We identified 5,789 individuals with MS. Positive predictive values for the clinical trait algorithms ranged from 87-99%. Recall values for clinical subtype, EDSS scores, and timed 25 foot walk scores were greater than 80%. DNA was available for 1,086 of the individuals through BioVU. These samples and 2,396 control samples were genotyped on the ImmunoChip. After extensive sample and SNP quality control, 1,031 cases, 2,226 controls, and 160,046 SNPs remained for analysis. At a nominal p-value of 0.05, 29 known MS loci were replicated in case-control analysis, further confirming the MS disease status of cases. Genome-wide analyses were conducted for each of the extracted MS features using linear regression for continuous measures, logistic regression for presence of oligoclonal bands, and Cox proportional-hazards regression for time to secondary progressive (SPMS). Analyses were adjusted for the first three principal components. No associations reached genome-wide significance, although multiple loci were associated in each analysis at a significance level p < 1 × 10-5. The most significant result from time to SPMS analysis (127 individuals) was less than 100kb upstream from CADM3, which encodes a brain specific protein associated with inflammation, a hallmark feature of MS (p=3 × 10-7). This work demonstrates that detailed clinical information is recorded in the EMR and can be extracted with high reliability, and that this data can be used to further understanding of the genetics of MS.",ASHGAbstracts,2013
10,Haplotype of CpG related SNPs is associated with DNA methylation pattern.,"Y. Ma 1 , C.E. Smith 1 , Y.C. Lee 1 , L.D. Parnell 1 , C.Q. Lai 1 , J.M. Ordovas 1,2,3 .  1) Nutritional Genomics, Jean Mayer USDA-HNRCA at Tufts University, Boston, MA; 2) Department of Epidemiology, Centro Nacional Investigaciones Cardiovasculares (CNIC), Madrid, Spain; 3) Instituto Madrileño de Estudios Avanzados en Alimentación (IMDEA-FOOD), Madrid, Spain.","Background: DNA methylation occurs on CpG dinucleotides. Single nucleotide polymorphisms (SNPs) may affect DNA methylation by changing the formation of CpG dinucleotides. In this study, we defined those SNPs which could change the formation of CpG dinucleotides as “CpG related SNPs” (CGS). Each CGS has two types of alleles, which can either create or disrupt CpG dinucleotides. The condition when an individual carries the allele to create CpG dinucleotide is called CGS-C, while the condition when an individual carries the allele to disrupt CpG dinucleotide is called CGSD. Methods: We applied a genome-wide scale and integrated bioinformatics analysis to publicly available datasets of both genotypes (HapMap project) and methylation patterns in B lymphocyte cell line (ENCODE project) to explore the relationship between these CGSs and DNA methylation from three perspectives: (1) whether the genotype of a single CGS affects the DNA methylation of that locus; (2) whether two CGSs in high linkage disequilibrium (LD) tend to be with the same type of allele (create or disrupt the CpG); (3) whether the haplotype consisting of multiple CGSs in high LD is associated with DNA methylation pattern of that region. Results: About 80% of CGS-Cs can be methylated. In addition, when two CGSs are in high LD, they tend to act as the same type of allele, which means that if the allele of one CGS is to create the CpG then the allele of another CGS in high LD tend to create the CpG also. This finding is highly consistent in both unrelated individuals and family members of HapMap CEU population. Finally, the haplotype of one LD block, consisting of multiple CGSs close to both CpG islands and promoter regions, is correlated with DNA methylation pattern according to both categorical and continuous analysis. Conclusion: CGSs which are close to CpG islands and promoters may affect DNA methylation pattern in the form of haplotype.",ASHGAbstracts,2013
